,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.049158473587714156,295.0,-0.0073063151041666,3.807799301485429,77.44673800439259,5995.998207563145,0.001953125,0.000976562500000002,2.9500022623697975,870.2502841511917,295.0000169665583,295.4274534996471,293.3738409660111,0.08474794626978685,-3.1560754956209456,54.208203727049195,0.07904310493842104,0.039125553617452624,884410.0693388542,260901012.44870454,0.0049958483559054585,295.0000000000032,295.19334915443415,295.02906758196076,295.0308623936239,295.0801274557676,295.4274534996471,295.40236972877676,295.3560499347371,295.3194750173662,295.31175928620354,7.998666888851858e-05,0.00011998000333277787,8.665222462922846e-05,0.0025562406265622396,0.0007932011331444759
1,0.02616230628229068,157.0,-0.27774287923177,2.028319632769941,77.24113172441217,5974.779628260695,0.11865234375,0.05920410156250012,1.5698196651204495,247.3640919219114,157.09240203271935,258.43040190169114,117.06808299231534,3.8245392332902197,9.667513052458034,241.95647321691823,1.0912669003898827,0.5468679541963581,470962.69791535614,74028477.07948393,0.004993536874402223,157.00000000000205,158.09395901032087,155.84909481837212,156.67939145040722,159.4901815991002,258.43040190169114,230.2249952221888,206.75312255272678,200.53299555416746,199.20325112034251,0.0002932844525912348,0.0004565905682386269,0.00040326612231294785,0.00021663056157307116,0.0003032827862022996
2,0.04565906699470147,274.0,-0.0039852701822916,3.536735434230703,77.44675036115203,5995.99948333789,0.0010986328125,0.0005493164062500039,2.740002010904923,750.7600855026053,274.0000037932675,274.38236823547766,273.72832268928886,0.04639988497705785,0.1691276605863687,10.21751872732771,0.009566780968043531,0.00475983361212684,821452.011275427,225077860.6356291,0.004995837073985845,274.00006103515943,273.85520606416594,273.84563067342214,273.9986848387982,273.9590601481547,274.38236823547766,274.3741777109241,274.30581804007704,274.2691388377235,274.25731099453634,0.00027328778536910513,0.00048658556907182134,0.0014997500416597234,0.0004732544575904016,0.0012231294784202634
3,0.028161973004486064,169.0,-0.86788983154297,2.191034780593627,76.43088497353328,5891.359474439132,0.2711181640625,0.1356201171875012,1.688202824096573,290.65688632534324,169.40592113393836,485.89643641577766,91.8120946406452,10.728548183426954,13.849708183975011,339.9345602557548,1.7443337028574888,0.8736600341445637,507879.1495516177,86382958.749733,0.004980071460618278,168.9999999999955,173.51776375873226,173.67577262435375,173.4998262532934,173.558602299046,485.89643641577766,393.2297512120743,291.8678229079279,263.1451808496095,260.51109829946637,0.00029661723046158975,0.00019996667222129644,0.00030661556407265457,0.0035760706548908514,0.002412931178136977
4,0.050824862522886476,305.0,-0.0830849609375,3.936881005942902,77.44651595294276,5995.975277326607,0.0017089843750000499,0.00085449218750005,3.050016640625019,930.2538588692395,305.0001489423752,306.41641873216946,303.537033248176,0.3102914960930936,-0.04479530383645053,5.275477202663058,0.16980721823983913,0.08563615506102451,914390.4332612581,278889503.03523076,0.004995843644609101,305.0000000000009,304.89863133312485,303.82701755690135,305.5620057875854,306.16752979230637,306.41641873216946,306.35971555370077,306.32059846545803,306.2735006512081,306.25981805303843,3.666055657390435e-05,0.00018330278286952175,0.00013331111481419764,0.00024329278453591067,0.002512914514247625
5,0.0426595567405299,256.0,-0.0046006062825521,3.3043952995648334,77.44673986619469,5995.998399783914,0.001708984375,0.0008544921875,2.5599959572346807,655.360192989123,256.0000043327936,256.34915095596773,255.67301052863786,0.06984285246538342,0.2562522594145847,1.9983610775935725,0.07346666335456575,0.036609099411464285,767488.0146318927,196476950.12071782,0.004995777699407119,255.99999999999736,256.06407352878267,255.82094169823097,256.21136779928264,256.0784199162186,256.34915095596773,256.3360190746464,256.31265551787226,256.293877021024,256.28470940642586,0.0005499083486085652,0.0013397767038826863,0.0005599066822196301,0.002636227295450758,0.00011331444759206799
6,0.012331278120308431,74.0,-0.7524455973307299,0.9972469076468442,68.05176258975465,5045.986742180695,0.4635009765625,0.2322998046874991,0.7431299247232293,64.61732805397989,74.6995967842028,1014.9455556139696,11.17144107670196,19.72626024524192,37.45257782085551,1731.973031948368,2.0594883718865162,1.0291016174731311,223950.38249404915,17896063.160888407,0.004986053237640943,73.99999999999716,74.9512032345766,73.60834794954984,74.77459072399773,74.19140332919939,1014.9455556139696,324.92547993350684,192.19080738923066,179.88434180873244,178.93882203983827,0.0035794034327612063,0.004772537910348275,0.004722546242292951,0.004662556240626562,0.00478253624395934
7,0.01566405599067163,94.0,-0.19461456298827998,1.2148337660741855,77.15991001638135,5966.402529545534,0.085693359375,0.042968749999999827,0.9405032745361747,88.79746902159842,94.0809164154955,157.30431998092084,71.33237156398405,2.5786042359613877,8.50395013839672,185.0975974434506,1.0050243435585173,0.5022973939466056,282056.11022516433,26556177.150276743,0.004993078880429051,94.000000000003,94.5698650844182,94.39192410491069,94.63978247001688,94.53053511356877,157.30431998092084,144.65387279790497,117.98964372058421,117.36504082138613,116.9525262826929,0.001583069488418597,0.0015897350441593067,0.003826028995167472,0.00032327945342442923,0.0015397433761039827
8,0.007498750208299039,45.0,-0.31673089599609,0.5863376043100608,75.29212592463273,5774.580516093776,0.1103515625,0.055175781250000284,0.4490803948975327,21.018554490925013,45.26103881352903,113.70405873385315,21.682464686578722,3.7701324751646097,5.385395409291426,76.87734954492721,1.1944983597635783,0.5940440350528462,135679.9159395271,6182739.413578222,0.004981136047285228,45.00000000000365,45.518280614682155,45.73609839117662,45.81012647757369,45.49021290390274,113.70405873385315,95.15868181666353,94.61511668959724,87.04427075826818,81.60329220854058,0.0013931011498083653,0.003586068988501916,0.00020663222796200634,0.0034027662056323946,0.004005999000166639
9,0.04499249107897186,270.0,-0.0035729166666667,3.485104263102612,77.44675017218506,5995.999463827578,0.0010986328125000013,0.000549316406250003,2.7000076529948216,729.0000853870547,270.0000034082468,270.413814241077,269.59022998059254,0.04613404989754863,-0.10852083939425208,13.00243813807819,0.00897568123707515,0.004474689147514255,809460.0098386209,218554211.6957783,0.004995848581598216,269.9999389648474,270.1130648866425,270.0215806153293,269.9117124954681,270.0190366131788,270.413814241077,270.38210749903254,270.281006614685,270.26936278664175,270.2539015140047,0.00015330778203632729,0.0005832361273121146,0.00044325945675720714,0.0010231628061989667,0.0008931844692551241
10,0.023329445092489815,140.0,-0.60041094970703,1.8165205308803412,76.24659271152757,5872.404754398951,0.2579345703125,0.12890625000000122,1.4031391192628035,200.09995266924435,140.4154419205255,239.98507902802848,24.654280226730993,9.412326129157847,0.9641295996936273,35.6953709335941,2.5783069079751044,1.2907310481379,420965.5506665483,59375758.588910535,0.004988600178378742,140.00000000000674,139.67249672427673,139.88092276357474,139.89471529718875,140.05182075431517,239.98507902802848,227.33011248828265,221.872547298066,212.88136637404537,204.07903440570797,0.0011498083652724546,0.000899850024995834,0.0013097817030494918,0.0008198633561073154,0.001626395600733211
